subject_id,Participant_ID,daqtime,ecg,bvp,gsr,rsp,skt,emg_zygo,emg_coru,emg_trap,video,valence,arousal,Valence_class,Arousal_class
sub_5,5,2114426.5,0.70138,37.29642,40.00988,43.36754,34.42254,4.99148,5.40884,9.47552,11,5,5,1,1
sub_5,5,385426.5,1.40446,34.52472,15.17608,43.1818,34.48198,7.58444,5.79816,8.95806,1,6.622,5.766,2,2
sub_5,5,966976.5,0.83162,39.97808,17.79236,43.09206,33.04872,6.53082,5.6312,9.97234,5,5.68,0.596,2,1
sub_5,5,1749676.5,0.69856,36.85722,32.54598,42.11236,32.09156,32.50136,6.37804,10.08406,2,8.171,6.662,2,2
sub_5,5,1075126.5,0.85116,37.80186,34.26236,43.66828,33.45946,5.66902,5.27108,10.54986,11,5.038,5,2,1
sub_5,5,1658276.5,0.68198,36.59402,31.7473,43.0872,32.66622,6.4381,6.27858,10.06676,2,5.971,4.668,2,1
sub_5,5,222476.5,0.676,32.98384,17.4064,42.73822,33.49992,6.11512,5.76026,8.91208,1,5,5,1,1
sub_5,5,1785926.5,0.54872,33.5654,30.71534,41.05492,31.93388,34.58932,6.6228,10.63442,11,5.072,5.187,2,2
sub_5,5,1211776.5,0.75996,41.30674,20.12634,43.13184,34.60212,5.1685,6.13312,10.91514,3,4.964,0.874,1,1
sub_5,5,630226.5,0.60346,38.28188,39.75264,47.12822,33.7645,7.94272,5.09936,9.80638,7,1.782,6.769,1,2
sub_5,5,701626.5,0.95348,34.59758,35.3029,47.57176,32.91626,8.76334,6.90456,8.8167,7,0.5,9.5,1,2
sub_5,5,1418376.5,0.81304,36.8592,37.8678,45.1254,34.15894,5.93788,6.89154,14.46186,8,1.793,8.321,1,2
sub_5,5,880626.5,0.80282,36.47274,26.65368,43.47508,31.9495,5.94754,5.43754,11.57574,5,6.162,3.774,2,1
sub_5,5,1945776.5,0.75602,32.2948,29.85902,43.78678,33.43456,5.79572,5.68798,16.42492,4,5.288,3.402,2,1
sub_5,5,285626.5,0.7341,35.09854,18.8757,43.17798,33.72402,6.1209,5.6345,8.7873,1,5.555,4.074,2,1
sub_5,5,1866826.5,0.6568,37.05582,36.32988,43.29386,32.13412,5.85332,6.62862,8.14064,11,5,5,1,1
sub_5,5,461226.5,0.99388,35.54982,33.06758,43.73224,34.40446,5.87784,6.47828,11.28316,11,5,5,1,1
sub_5,5,1303176.5,0.70796,36.31034,31.33134,44.83046,34.95374,5.32274,5.30634,11.38184,11,5,5,1,1
sub_5,5,1564926.5,0.8296,35.96302,33.89156,43.8453,32.96798,17.71038,8.6459,9.36454,11,5,5,1,1
sub_5,5,760876.5,0.72758,35.3986,33.2575,45.70008,32.21412,13.3268,5.2186,15.93784,11,5,5,1,1
sub_5,5,987676.5,0.70068,35.52548,16.6216,43.00008,33.43628,120.97858,19.62984,9.61258,5,5.071,0.745,2,1
sub_5,5,756626.5,0.96594,33.84514,31.5625,43.03648,32.26128,22.1728,5.39654,13.42202,11,5,5,1,1
sub_5,5,1625626.5,0.60908,34.19096,34.66114,44.15952,32.80276,5.24236,6.68532,10.38866,2,6.179,4.671,2,1
sub_5,5,2405426.5,0.88224,33.89264,41.56182,43.77298,34.60838,5.38014,5.7718,15.49926,12,5,5,1,1
sub_5,5,2075026.5,1.17884,33.94224,28.51942,47.63998,34.62626,7.16006,5.67732,10.99008,11,5,5,1,1
sub_5,5,947176.5,0.87232,34.74414,19.41686,44.31062,32.7458,6.81428,5.96414,11.52806,5,5.679,0.566,2,1
sub_5,5,79526.5,0.70806,37.68614,20.67136,42.90954,32.2689,6.00762,6.00926,8.7266,10,5.588,3.486,2,1
sub_5,5,947076.5,0.64306,35.94578,19.42628,44.34544,32.74622,6.80036,5.89442,14.1621,5,5.679,0.599,2,1
sub_5,5,798276.5,0.87488,34.07438,30.1189,42.74092,31.86876,10.49474,7.98624,17.38424,11,5,5,1,1
sub_5,5,845226.5,0.71688,35.65348,31.57514,43.35578,31.86254,7.1985,6.42892,12.87912,5,5,5,1,1
sub_5,5,1710526.5,0.65286,35.36596,33.23052,42.96674,32.32038,6.90548,5.51708,10.14658,2,7.418,5.174,2,2
sub_5,5,767776.5,1.22936,34.2971,32.4164,43.02704,32.14718,19.4204,5.5163,14.80522,11,5,5,1,1
sub_5,5,1921776.5,1.21208,35.45778,32.9979,43.5807,32.69976,5.65998,6.82414,10.66632,4,4.964,4.084,1,1
sub_5,5,2247776.5,0.6624,37.2468,26.35382,43.43674,34.21568,5.38834,5.49168,6.10602,6,7.024,5.372,2,2
sub_5,5,2150726.5,0.26872,34.77554,41.94656,42.15422,34.48468,5.0467,5.24152,6.21608,11,5,5,1,1
sub_5,5,1245076.5,1.11186,33.93716,26.6633,42.70876,34.85682,6.63354,6.00516,10.2804,11,5,5,1,1
sub_5,5,968576.5,0.99778,32.68984,17.66398,42.99764,33.0875,6.6935,5.7324,9.9355,5,5.697,0.597,2,1
sub_5,5,1712976.5,0.76364,37.4041,32.30842,43.20966,32.30586,11.22238,5.4072,10.19906,2,7.646,5.273,2,2
sub_5,5,1203626.5,0.7681,39.16196,21.0672,42.90786,34.53006,5.06148,6.26366,10.97934,3,4.988,0.811,1,1
sub_5,5,2011576.5,1.18544,32.88218,22.86106,44.62382,34.49422,5.35226,5.72562,10.83562,4,5.552,2.706,2,1
sub_5,5,968526.5,0.697,33.0139,17.66192,42.9748,33.08526,6.49216,5.6411,9.58946,5,5.697,0.597,2,1
sub_5,5,1597376.5,0.97412,35.68142,33.94712,47.40532,32.8322,5.33586,6.09374,9.1042,11,5,5,1,1
sub_5,5,1004226.5,1.06986,33.96392,20.73516,44.92566,33.52194,6.45686,6.13642,11.66014,11,5,5,1,1
sub_5,5,1864026.5,0.81026,37.4408,35.96966,42.60272,32.13456,5.9206,7.10996,8.28298,11,5,5,1,1
sub_5,5,1112476.5,1.20626,34.21434,33.99324,42.4471,33.12686,5.50646,5.7711,10.7002,3,5,4.922,1,1
sub_5,5,890776.5,1.1854,34.25332,25.62182,44.45326,31.96234,6.39028,5.37604,11.81548,5,5.921,2.727,2,1
sub_5,5,2413876.5,1.48572,34.94798,46.74784,42.11934,34.5902,5.06646,5.66326,10.4799,12,5,5,1,1
sub_5,5,2280726.5,0.77112,40.34788,22.41822,43.39266,34.5063,5.36538,5.5869,6.14128,6,7.17,5.124,2,2
sub_5,5,257926.5,0.87188,34.47528,19.60534,44.8743,33.69426,5.97072,5.67402,11.69544,1,4.978,5.732,1,2
sub_5,5,2012376.5,0.83194,34.20162,22.78736,46.18268,34.49564,5.62544,5.65916,13.20852,4,5.527,2.706,2,1
sub_5,5,1251476.5,0.7098,39.67256,26.68584,42.53754,34.86144,5.28912,6.1438,10.64104,11,5,5.003,1,2
sub_5,5,324226.5,0.8174,33.70778,16.10798,44.64266,34.26454,5.94774,5.67718,9.54944,1,5.754,3.247,2,1
sub_5,5,1703376.5,0.73324,35.63854,30.2756,43.60838,32.36168,6.65406,5.63702,10.00436,2,7.473,5.202,2,2
sub_5,5,2167226.5,0.65026,35.294,39.59726,42.35484,34.45116,5.49986,6.28928,9.758,11,5,5,1,1
sub_5,5,2388376.5,1.11534,34.12118,44.63204,43.52858,34.75316,5.26362,5.31126,15.06642,12,5,5,1,1
sub_5,5,1319776.5,0.4561,37.3468,31.38468,43.46986,34.82356,5.82196,5.9576,9.49442,11,5,5,1,1
sub_5,5,1457076.5,0.6039,36.9086,35.1184,46.55352,33.63064,5.76196,6.12494,13.21014,8,1.953,8.278,1,2
sub_5,5,1204676.5,0.73862,38.56684,20.95332,42.47288,34.53898,5.05902,6.09626,11.08204,3,4.988,0.811,1,1
sub_5,5,1427976.5,1.1694,34.71006,35.55522,45.68318,34.02184,5.98794,7.20688,16.4479,8,1.998,7.928,1,2
sub_5,5,989626.5,1.08962,33.39866,16.49944,43.00666,33.448,8.82002,6.74938,9.44024,11,5.118,1.007,2,1
sub_5,5,1639826.5,1.00388,37.51316,33.20156,43.16078,32.77192,5.44,6.81344,9.8309,2,6.331,4.901,2,1
sub_5,5,79976.5,0.93628,33.31888,20.6146,42.87846,32.27146,13.94696,5.53512,9.75466,10,5.53,3.337,2,1
sub_5,5,926426.5,0.69718,36.4859,21.65242,43.49866,32.54728,6.48072,5.45558,9.9387,5,5.091,0.619,2,1
sub_5,5,1196176.5,0.9486,33.40732,21.98,42.79692,34.4643,5.07388,6.40354,12.314,3,4.988,0.811,1,1
sub_5,5,664126.5,2.0124,34.99886,41.05708,46.7599,33.38062,11.3843,6.08238,9.4386,7,0.5,9.5,1,2
sub_5,5,388626.5,0.94274,40.87152,15.4716,43.12184,34.47302,7.54114,5.7487,8.8407,1,6.644,5.766,2,2
sub_5,5,1607226.5,0.81484,39.00192,36.43084,47.13148,32.7979,5.3826,6.337,10.90306,11,5,5,1,1
sub_5,5,2448426.5,0.38726,33.99668,36.35968,43.6461,34.71048,5.2627,5.56802,9.82534,12,5,5,1,1
sub_5,5,735026.5,0.75258,37.02354,32.20564,44.26928,32.50582,16.56622,5.61966,8.27538,11,5,5,1,1
sub_5,5,278226.5,0.7661,39.70758,18.64218,43.50314,33.70884,7.66424,5.63622,8.87114,1,5.555,4.101,2,1
sub_5,5,456426.5,0.73876,33.28896,33.4788,42.27634,34.40054,5.82462,6.27028,12.24508,11,5,5,1,1
sub_5,5,1984676.5,0.7149,33.97572,25.08836,42.75628,34.23808,5.49166,5.94598,9.30454,4,6.509,3.789,2,1
sub_5,5,1702776.5,0.73822,35.19696,30.36782,43.07438,32.3646,6.62368,5.88534,10.22942,2,7.473,5.207,2,2
sub_5,5,1542026.5,1.19024,34.81516,35.2762,43.0249,32.98246,5.26288,6.737,9.01218,11,5,5,1,1
sub_5,5,2152576.5,0.17904,33.77874,41.35462,46.40966,34.48964,4.856,5.1997,6.3237,11,5,5,1,1
sub_5,5,1782426.5,0.6961,37.6714,30.7243,42.67206,31.9337,22.86926,6.0027,9.8161,2,8.393,5.111,2,2
sub_5,5,888976.5,0.75004,39.58408,25.8541,43.05626,31.96472,6.74526,5.4113,12.16364,5,5.924,2.798,2,1
sub_5,5,58776.5,0.90568,34.70242,23.74222,43.3001,32.23124,6.05436,5.9182,10.79536,10,6.147,3.836,2,1
sub_5,5,1681726.5,1.16028,35.1576,29.59796,42.90848,32.499,16.86938,5.7964,10.2253,2,6.984,4.702,2,1
sub_5,5,763726.5,0.48904,36.10426,32.2494,41.69388,32.1858,14.39286,5.58692,13.88778,11,5,5,1,1
sub_5,5,2261526.5,0.68864,36.27728,24.79298,42.49762,34.39442,5.57946,5.44328,6.03878,6,7.271,5.38,2,2
sub_5,5,32226.5,0.66144,35.9853,27.88564,43.1714,32.27722,5.81042,5.70936,8.61546,10,6.006,4.251,2,1
sub_5,5,883626.5,0.65768,35.61204,26.5281,43.96056,31.96012,5.27928,5.1421,11.5592,5,6.158,3.779,2,1
sub_5,5,43976.5,0.76404,38.11602,26.16752,43.4363,32.25562,6.2334,6.03796,8.72648,10,6.166,3.915,2,1
sub_5,5,1231876.5,0.65932,33.83976,19.07104,40.68056,34.80256,5.23736,6.43644,11.74982,11,5,5,1,1
sub_5,5,765126.5,0.68672,36.10908,32.31932,43.02936,32.1751,18.53168,5.52284,23.85746,11,5,5,1,1
sub_5,5,722476.5,0.62152,38.30796,32.3814,46.17828,32.65718,9.19946,8.12102,8.32796,7,1.6,9.461,1,2
sub_5,5,1859176.5,0.6444,34.6992,36.98216,42.84654,32.1288,6.08066,6.94986,7.97542,11,5,5,1,1
sub_5,5,1773276.5,0.87692,35.11494,31.97358,43.68012,31.96216,10.66556,5.44902,11.68244,2,8.323,5.313,2,2
sub_5,5,530476.5,1.1685,35.24072,31.78146,43.86162,34.50906,5.7644,6.31142,9.77672,7,5.032,5.395,2,2
sub_5,5,338476.5,1.05966,32.99204,15.21602,43.8978,34.48498,5.69048,5.99532,9.56256,1,5.617,3.938,2,1
sub_5,5,802426.5,0.73088,36.60754,31.6008,43.58876,31.84954,6.1216,6.14724,14.788,11,5,5,1,1
sub_5,5,495576.5,0.6061,37.02892,36.084,42.25166,34.5173,5.90498,6.26616,10.00768,11,5,5,1,1
sub_5,5,2316126.5,0.75964,39.88836,19.20064,43.07542,34.78024,5.2596,5.57862,6.59328,6,7.743,5.067,2,2
sub_5,5,50176.5,0.70044,38.06162,25.11952,42.76476,32.2449,6.20054,6.09618,8.76602,10,6.173,3.834,2,1
sub_5,5,1459176.5,0.84214,35.0617,35.20706,46.86272,33.60366,9.18384,6.36242,14.46598,8,0.5,9.5,1,2
sub_5,5,1757476.5,0.65374,35.10752,32.96018,43.58606,32.04474,28.4685,6.21776,10.06858,2,8.641,6.221,2,2
sub_5,5,1924476.5,1.73222,32.95754,32.68906,42.6756,32.7577,5.41622,6.28106,12.1605,4,4.946,3.917,1,1
sub_5,5,1568876.5,0.64028,35.05528,33.09438,45.65754,32.94612,5.4236,6.60972,8.93178,11,5,5,1,1
sub_5,5,1662776.5,1.13004,34.92122,31.2139,45.29702,32.63724,7.26184,6.59726,9.88442,2,6.602,4.668,2,1
sub_5,5,1379626.5,0.011,35.57652,43.06944,43.7781,34.667,5.51218,5.84422,13.68562,8,3.885,6.787,1,2
sub_5,5,657726.5,1.76896,38.86714,45.3075,48.07936,33.4501,13.85984,5.12572,8.71746,7,0.5,9.5,1,2
sub_5,5,1610476.5,1.00506,34.08742,40.45496,44.40736,32.80216,5.82362,8.659,9.43614,11,5,5,1,1
sub_5,5,534476.5,0.73188,37.65692,30.95588,43.51706,34.49422,5.536,6.28608,9.81286,7,4.78,5.974,1,2
sub_5,5,944726.5,0.76964,37.67832,19.69368,43.03884,32.72256,6.22434,5.51626,11.24134,5,5.581,0.696,2,1
sub_5,5,1557426.5,0.96976,34.58666,33.85504,43.29978,33.00056,5.24976,6.39604,10.98088,11,5,5,1,1
sub_5,5,1717626.5,0.92612,34.9377,31.62352,43.3762,32.27844,7.13138,5.37686,13.02368,2,7.816,5.571,2,2
sub_5,5,736876.5,0.72758,38.2081,32.33076,43.07012,32.48442,14.45862,5.53926,7.9073,11,5,5,1,1
sub_5,5,1786576.5,0.43718,33.88528,33.1319,42.90134,31.93582,37.55114,6.58918,9.88842,11,5,5,1,1
sub_5,5,1728176.5,0.75674,36.55992,31.16872,43.09786,32.22212,8.6336,5.38096,10.17364,2,8.422,5.894,2,2
sub_5,5,1351976.5,0.88728,34.0749,38.7445,43.19942,34.84586,5.2481,6.35496,15.23896,8,5,5.167,1,2
sub_5,5,185776.5,0.9014,32.88064,17.27718,43.76894,32.61314,6.2317,5.9666,11.26344,11,5,5,1,1
sub_5,5,2273476.5,0.71974,35.69168,23.29866,42.97092,34.47728,5.56636,5.6074,6.21112,6,7.252,5.461,2,2
sub_5,5,800026.5,1.05168,34.9627,30.78814,44.21072,31.8591,7.55998,5.3498,17.40816,11,5,5,1,1
sub_5,5,457326.5,0.59678,33.71882,33.2454,43.92538,34.40466,6.26376,6.70834,9.83828,11,5,5,1,1
sub_5,5,168876.5,0.81862,39.81878,17.54796,45.78238,32.52166,6.24654,6.11592,8.90722,11,5,5,1,1
sub_5,5,1383126.5,0.95134,35.65294,42.32506,43.13464,34.62798,6.28104,5.76196,15.02618,8,3.829,6.837,1,2
sub_5,5,1300326.5,0.76104,35.09604,32.61838,43.6706,34.9705,5.26206,5.23828,11.638,11,5,5,1,1
sub_5,5,226.5,1.23076,38.33528,30.76582,43.71256,32.47664,7.7193,6.89896,9.74144,10,5,5,1,1
sub_5,5,550726.5,0.68778,38.08796,28.17986,43.7788,34.3979,5.66992,6.4404,9.9336,7,4.382,5.883,1,2
sub_5,5,1826976.5,1.33338,33.87488,39.7153,42.39642,31.96076,22.07508,5.99368,9.33158,11,5,5,1,1
sub_5,5,1445626.5,0.8899,36.47742,35.8995,45.92424,33.78724,5.69134,5.75696,15.1847,8,1.532,7.628,1,2
sub_5,5,2043976.5,0.82946,34.98104,21.90604,43.16,34.5464,5.609,5.6617,11.23966,4,5.593,3.978,2,1
sub_5,5,600326.5,1.39648,35.76434,45.06644,48.48968,34.07912,22.8324,5.42524,10.7,7,0.5,9.5,1,2
sub_5,5,276276.5,0.80938,38.87676,18.71872,43.0983,33.70794,6.0248,5.60572,8.8785,1,5.555,4.101,2,1
sub_5,5,394676.5,0.62678,39.53418,15.3366,43.04676,34.46482,6.68444,6.0232,8.9876,1,6.634,5.776,2,2
sub_5,5,2242726.5,0.68408,38.20344,27.23146,42.53368,34.14612,5.31782,5.53268,6.13968,6,7.024,5.373,2,2
sub_5,5,31426.5,0.80666,34.77518,27.98574,43.45126,32.2792,5.82694,5.98876,8.8283,10,6.006,4.251,2,1
sub_5,5,261176.5,0.69376,39.06814,19.55518,43.09268,33.7023,6.10198,5.5015,8.60636,1,4.978,5.732,1,2
sub_5,5,1406226.5,0.82466,34.94318,37.95208,44.70556,34.33158,5.50482,5.75874,17.39336,8,2.5,7.759,1,2
sub_5,5,1106926.5,0.59498,36.6011,34.16652,43.93738,33.17878,5.42852,5.20876,11.18882,11,5,5,1,1
sub_5,5,979576.5,1.2118,32.50404,16.94254,42.88254,33.31716,6.45032,5.7718,11.05242,5,4.935,0.609,1,1
sub_5,5,2291276.5,0.93386,38.86882,21.36852,43.37564,34.58332,5.86314,5.48264,6.3156,6,7.17,5.266,2,2
sub_5,5,2359876.5,0.72526,33.98246,19.7697,42.49876,34.8512,5.2309,5.13888,5.94772,12,5,5,1,1
sub_5,5,1179926.5,0.74352,32.8082,23.80136,42.29994,34.23688,5.08036,6.63672,13.4657,3,5.073,0.729,2,1
sub_5,5,326476.5,0.98706,32.07398,15.94406,43.63044,34.30838,5.8367,5.84916,9.5395,1,5.754,3.267,2,1
sub_5,5,1483176.5,0.82758,37.48642,34.91434,45.6434,33.30566,8.87092,8.72066,10.29752,8,1.071,9.5,1,2
sub_5,5,100426.5,0.72504,37.85522,18.1477,42.88082,32.38108,6.341,6.21936,8.8383,10,6.014,1.456,2,1
sub_5,5,126576.5,0.87056,36.15854,17.3048,42.85552,32.55522,6.28934,5.79154,10.50294,11,5,5,1,1
sub_5,5,78326.5,0.77328,38.1125,20.84872,43.41952,32.2638,6.48974,6.06912,8.73984,10,5.76,3.673,2,1
sub_5,5,1578076.5,0.69534,39.96174,32.17866,43.56512,32.88768,5.33504,6.5965,10.00354,11,5,5,1,1
sub_5,5,1360926.5,0.92944,33.69012,40.05158,44.02684,34.80484,4.91422,6.07898,12.28122,8,4.72,6.257,1,2
sub_5,5,1317676.5,0.85736,39.12982,31.71334,42.75512,34.84554,5.882,6.20622,9.42874,11,5,5,1,1
sub_5,5,589976.5,-1.02636,35.19278,46.00924,45.97682,34.1617,9.45908,7.0467,9.78168,7,0.5,7.198,1,2
sub_5,5,585576.5,0.69718,36.99592,31.47508,45.05192,34.18344,7.1773,5.65504,9.84898,7,0.5,2.711,1,1
sub_5,5,1784626.5,0.80826,38.79788,30.44026,41.21704,31.93414,41.40498,7.25116,9.8589,2,8.393,5.111,2,2
sub_5,5,244626.5,0.66622,38.87294,19.31472,42.94932,33.67394,6.12674,5.78914,8.94576,1,4.964,5.765,1,2
sub_5,5,2197626.5,0.98146,34.73388,36.1664,42.81412,34.23234,8.08318,5.5048,8.07916,6,6.067,5.651,2,2
sub_5,5,348726.5,0.74756,37.1323,14.51696,44.55696,34.55,5.22106,5.85238,9.43852,1,4.539,3.164,1,1
sub_5,5,1838626.5,0.75374,39.23692,36.73696,42.23764,31.97882,5.49412,6.60472,9.45342,11,5,5,1,1
sub_5,5,1977376.5,0.8359,33.63148,25.84146,42.79122,34.12238,5.72,5.69862,10.11356,4,6.292,4.098,2,1
sub_5,5,1694926.5,1.06288,35.31254,30.59788,42.8892,32.41072,8.15636,5.62708,10.15144,2,7.573,5.13,2,2
sub_5,5,1012726.5,0.82884,35.2965,24.82886,43.24714,33.50692,7.38402,6.5522,10.55796,11,5,5,1,1
sub_5,5,1670976.5,0.73288,36.88494,30.24704,44.60944,32.58078,6.59982,5.81382,10.3559,2,6.602,4.676,2,1
sub_5,5,612426.5,0.58726,35.56936,41.93812,49.67388,33.95546,7.09934,6.09792,10.52102,7,0.5,9.5,1,2
sub_6,6,2325628.51,0.74946,37.21156,7.97528,40.6725,27.53032,11.12554,8.63522,7.93708,1,6.535,5.885,2,2
sub_6,6,804476.51,0.68374,35.12278,11.0013,42.31082,28.64148,7.32996,6.56044,6.51946,4,3.932,3.215,1,1
sub_6,6,390026.51,0.76984,35.14692,9.97994,41.39886,30.24574,6.92692,5.7355,8.01418,11,5,5,1,1
sub_6,6,1730128.51,1.09696,35.5464,11.54366,40.91954,27.9434,6.9326,8.49136,7.32492,3,3.077,3.566,1,1
sub_6,6,1673928.51,1.14388,36.09264,12.66406,40.29616,28.02032,6.83316,8.45112,7.04852,3,3.107,3.516,1,1
sub_6,6,941078.51,0.80056,37.98702,9.8832,41.9529,28.74076,6.97466,5.74804,6.76648,11,5,5,1,1
sub_6,6,1991078.51,1.00472,36.65886,8.66534,40.29188,28.26406,6.97306,8.28202,6.81006,5,7.548,2.748,2,1
sub_6,6,846476.51,0.69938,37.99624,10.47808,40.01932,28.6817,7.27654,6.3633,7.01734,4,3.616,2.885,1,1
sub_6,6,804926.51,0.74524,37.05974,11.00034,41.39294,28.6404,7.13136,6.28434,6.37138,4,3.932,3.209,1,1
sub_6,6,678576.51,0.73306,37.33318,12.44146,41.7179,29.0861,7.65356,5.75192,6.49396,11,5,5,1,1
sub_6,6,2259478.51,0.7823,37.0205,8.60504,40.61082,27.72576,7.36352,6.53172,8.78052,1,6.845,5.655,2,2
sub_6,6,2448378.51,1.00058,35.7093,7.98846,41.77758,27.22026,7.40782,5.75532,11.54354,12,5,5,1,1
sub_6,6,1262028.51,1.12582,36.3978,13.85862,39.82196,28.1402,6.66872,5.48598,6.36902,11,5,5,1,1
sub_6,6,992478.51,0.71274,36.53294,9.42404,40.8117,28.75614,16.88894,6.18572,6.69006,11,5,5,1,1
sub_6,6,1430628.51,0.75946,37.0887,12.5222,40.0061,28.5855,7.19944,9.03024,6.28344,7,4.936,5.878,1,2
sub_6,6,2133478.51,0.79316,37.3052,8.4398,41.15748,27.99612,6.82416,7.04606,6.84628,11,5,5,1,1
sub_6,6,148776.51,0.64464,35.99344,14.0462,41.8549,30.91686,7.29132,8.42654,6.82156,11,5,5,1,1
sub_6,6,1595428.51,0.87294,38.2053,13.50526,40.53544,27.97054,6.8891,7.55916,6.73856,11,5,5,1,1
sub_6,6,187926.51,0.70408,36.59568,13.23024,41.37896,30.80942,7.12892,7.07712,12.78308,11,5,5,1,1
sub_6,6,2375478.51,0.73112,37.47714,8.26428,42.63926,27.37732,6.98944,5.50396,6.38886,12,5,5,1,1
sub_6,6,1584228.51,0.73868,36.46284,13.85768,41.0106,27.97922,6.87916,7.81784,6.54978,11,5,5,1,1
sub_6,6,2068078.51,0.79914,37.57996,8.10682,40.03062,28.1044,7.39148,6.32456,6.86678,11,5,5,1,1
sub_6,6,1055128.51,0.9356,36.5252,9.90808,39.98128,28.62696,7.32498,5.7578,6.65894,2,5.587,4.945,2,1
sub_6,6,541126.51,0.84958,36.18582,10.90402,40.05318,29.68836,6.44718,6.08226,7.03542,8,5.19,5.845,2,2
sub_6,6,2276928.51,0.45058,35.8423,8.3731,41.73706,27.67306,7.40132,6.73452,9.94934,1,6.845,5.604,2,2
sub_6,6,2038828.51,0.82776,35.48898,8.28514,40.8091,28.17958,7.66674,6.67618,7.07056,11,5,5,1,1
sub_6,6,576626.51,0.70274,36.64242,10.58184,41.19366,29.54592,7.35772,6.72542,6.81668,8,5.019,6.704,2,2
sub_6,6,1013628.51,1.03568,37.061,9.57972,40.6717,28.74538,16.90872,14.46518,7.2593,11,5,5,1,1
sub_6,6,2042778.51,0.77218,36.79872,8.25728,39.60438,28.16548,7.50812,6.2967,6.3418,11,5,5,1,1
sub_6,6,58176.51,1.2199,35.1495,14.80432,40.14362,31.3481,8.94896,8.4865,7.6215,10,8.349,4.494,2,1
sub_6,6,713676.51,0.84468,35.60872,11.82124,40.47944,28.94084,6.90058,6.15942,6.37228,11,5,5,1,1
sub_6,6,799926.51,0.67224,35.40738,11.03924,42.07626,28.65974,6.68676,5.99532,6.56212,4,4.027,4.204,1,1
sub_6,6,1192328.51,0.76612,38.1399,11.1575,40.55852,28.19306,18.15802,6.3362,6.549,2,7.397,5.128,2,2
sub_6,6,522676.51,0.70756,35.50606,11.13356,41.1242,29.7626,7.26916,10.7378,7.14286,8,5.163,5.971,2,2
sub_6,6,2212978.51,0.72632,37.17946,8.51876,41.09342,27.82968,7.35036,6.71636,7.43164,1,6.843,5.345,2,2
sub_6,6,1593078.51,0.66524,35.32756,13.5665,41.21352,27.96644,7.08134,7.3719,12.67628,11,5,5,1,1
sub_6,6,1865478.51,0.66762,35.95796,10.21074,41.56186,28.2322,6.93176,6.3328,7.5485,11,5,5,1,1
sub_6,6,2137728.51,1.1476,35.7296,8.45276,39.7328,27.98322,10.5875,6.98844,7.25438,11,5,5,1,1
sub_6,6,1897728.51,0.83172,36.15576,9.96028,40.4435,28.27866,7.5912,10.19744,6.36814,5,7.848,4.451,2,1
sub_6,6,1752278.51,0.71454,36.02622,11.02894,40.8248,28.00232,6.74182,9.4203,7.01898,3,3.568,2.697,1,1
sub_6,6,1443628.51,1.15808,35.31296,12.74104,39.57328,28.52924,7.51472,11.07292,6.41678,7,4.004,6.912,1,2
sub_6,6,240876.51,1.34758,34.49046,12.52222,40.86406,30.63944,6.6712,7.00006,6.66958,6,5,4.821,1,1
sub_6,6,2192028.51,1.09314,34.39138,8.61708,39.7414,27.83124,7.50322,6.93412,6.6926,1,6.919,5.301,2,2
sub_6,6,2436028.51,0.77546,36.28486,8.07816,42.171,27.24284,7.06168,6.07814,10.13412,12,5,5,1,1
sub_6,6,989028.51,0.7725,35.15644,9.33504,40.75804,28.74226,7.32984,7.20438,6.44626,11,5,5,1,1
sub_6,6,1009278.51,0.92368,38.10808,9.60026,41.35192,28.75198,6.97462,5.5589,8.599,11,5,5,1,1
sub_6,6,1347478.51,0.74516,37.98586,12.65706,40.53178,28.93992,7.43026,6.5743,6.44966,7,5,5.312,1,2
sub_6,6,341976.51,0.7671,36.4001,10.30396,41.13822,30.43572,7.04116,6.91136,7.61986,6,5.367,4.842,2,1
sub_6,6,128726.51,0.76298,37.80664,13.58742,42.40824,30.93804,7.47936,7.77106,6.99484,11,5,5,1,1
sub_6,6,419276.51,1.12424,35.07294,10.16022,40.8488,30.14118,7.01312,6.26204,7.65778,11,5,5,1,1
sub_6,6,1579078.51,0.97004,34.30546,14.1667,40.65334,28.00086,6.967,7.91394,6.56292,11,5,5,1,1
sub_6,6,2096278.51,0.74336,36.39856,8.24496,40.97076,28.07248,6.90478,6.26616,6.11258,11,5,5,1,1
sub_6,6,835076.51,1.13538,36.87918,10.73224,40.15714,28.6597,7.12548,6.11258,7.07398,4,3.611,2.896,1,1
sub_6,6,2298678.51,0.7553,36.76548,8.1761,40.78838,27.60988,22.45374,9.92376,9.87054,1,6.055,5.756,2,2
sub_6,6,1394428.51,0.81226,36.81988,13.40152,40.94504,28.75,7.47208,11.58302,6.25472,7,3.458,6.85,1,2
sub_6,6,1324128.51,0.69194,37.63874,12.67788,39.57188,28.95294,7.26262,6.08552,6.34104,11,5,5,1,1
sub_6,6,1716128.51,0.6865,34.91502,11.85972,41.19494,27.9566,7.39144,10.15546,7.07554,3,3.051,3.654,1,1
sub_6,6,1193428.51,0.81382,37.7827,11.1313,39.97102,28.18836,15.19376,6.1413,6.58092,2,7.399,5.126,2,2
sub_6,6,70326.51,0.62562,37.04108,14.61586,40.66452,31.27318,7.23224,7.63058,7.7932,10,8.373,4.433,2,1
