Index,Valence,Arousal,True_Valence,True_Arousal,User,Split
5445,1,0,1,1,22,60
5446,1,0,1,1,22,60
5447,1,1,1,1,22,60
5448,1,0,1,1,22,60
5594,0,0,0,0,23,60
5595,0,0,0,0,23,60
5596,0,0,0,0,23,60
5597,0,0,0,0,23,60
5598,0,0,0,0,23,60
5599,0,0,0,0,23,60
5600,0,0,0,0,23,60
5601,0,0,0,0,23,60
5602,0,0,0,0,23,60
5603,0,0,1,0,23,60
5604,0,0,1,0,23,60
5605,0,0,1,0,23,60
5606,0,0,1,0,23,60
5607,0,0,1,0,23,60
5608,0,0,1,0,23,60
5609,0,0,1,0,23,60
5610,0,0,1,0,23,60
5611,0,0,1,0,23,60
5612,0,0,1,0,23,60
5613,0,0,1,0,23,60
5614,0,0,1,0,23,60
5615,0,0,1,0,23,60
5616,0,0,1,0,23,60
5617,0,0,1,0,23,60
5618,0,0,1,0,23,60
5619,0,0,1,0,23,60
5620,0,0,1,0,23,60
5621,0,0,1,0,23,60
5622,0,0,1,0,23,60
5623,0,0,1,0,23,60
5624,0,0,0,0,23,60
5625,0,0,1,0,23,60
5626,0,0,1,0,23,60
5627,0,0,1,0,23,60
5628,0,0,0,0,23,60
5629,0,1,0,1,23,60
5630,0,1,0,1,23,60
5631,0,1,0,1,23,60
5632,0,1,0,1,23,60
5633,0,1,0,1,23,60
5634,0,1,0,1,23,60
5635,0,1,0,1,23,60
5636,0,1,0,1,23,60
5637,0,0,0,1,23,60
5638,0,0,0,1,23,60
5639,0,0,0,1,23,60
5640,0,0,0,1,23,60
5641,0,0,0,1,23,60
5642,0,0,0,1,23,60
5643,0,0,0,1,23,60
5644,0,0,0,1,23,60
5645,0,0,0,1,23,60
5646,0,0,0,1,23,60
5647,0,0,0,0,23,60
5648,0,0,0,1,23,60
5649,0,0,0,1,23,60
5650,0,0,0,1,23,60
5651,0,0,0,1,23,60
5652,0,0,0,1,23,60
5653,0,0,0,1,23,60
5654,0,0,0,1,23,60
5655,0,0,0,1,23,60
5656,0,0,0,1,23,60
5657,0,0,0,1,23,60
5658,0,0,0,1,23,60
5659,0,0,0,1,23,60
5660,0,0,0,1,23,60
5661,0,0,0,1,23,60
5662,0,0,0,1,23,60
5663,0,0,0,1,23,60
5664,0,0,0,1,23,60
5665,0,0,0,1,23,60
5666,0,0,0,1,23,60
5667,0,0,0,0,23,60
5668,0,0,0,0,23,60
5669,0,0,0,0,23,60
5670,0,0,0,0,23,60
5671,0,0,0,0,23,60
5672,0,0,0,0,23,60
5673,0,0,0,0,23,60
5674,0,0,0,0,23,60
5675,0,0,0,0,23,60
5676,0,0,0,0,23,60
5677,0,0,0,0,23,60
5678,0,0,0,0,23,60
5679,0,0,0,0,23,60
5680,0,0,0,0,23,60
5681,0,0,0,1,23,60
5682,0,0,0,1,23,60
5683,0,0,0,1,23,60
5684,0,0,0,1,23,60
5685,0,0,0,1,23,60
5686,0,0,0,1,23,60
5687,0,0,0,1,23,60
5688,0,0,0,1,23,60
5689,0,0,0,1,23,60
5690,0,0,0,1,23,60
5691,0,0,0,1,23,60
5692,0,0,0,1,23,60
5693,0,0,0,1,23,60
5694,0,0,0,1,23,60
5695,0,0,0,1,23,60
5842,1,0,1,0,24,60
5843,1,0,1,0,24,60
5844,1,0,1,0,24,60
5845,1,0,1,0,24,60
5846,1,0,1,0,24,60
5847,1,1,1,0,24,60
5848,0,0,0,0,24,60
5849,0,1,0,1,24,60
5850,1,0,1,0,24,60
5851,1,0,1,0,24,60
5852,1,0,1,0,24,60
5853,0,0,1,0,24,60
5854,1,0,1,0,24,60
5855,1,0,1,1,24,60
5856,1,0,1,1,24,60
5857,1,0,1,1,24,60
5858,1,0,1,1,24,60
5859,1,1,1,1,24,60
5860,1,0,1,1,24,60
5861,1,1,1,1,24,60
5862,1,1,1,1,24,60
5863,1,1,1,1,24,60
5864,1,1,1,1,24,60
5865,1,1,1,1,24,60
5866,1,0,1,1,24,60
5867,1,0,1,1,24,60
5868,1,0,1,1,24,60
5869,1,1,1,1,24,60
5870,1,0,1,1,24,60
5871,1,0,1,1,24,60
5872,1,0,1,1,24,60
5873,1,0,1,1,24,60
5874,1,0,1,1,24,60
5875,1,0,1,1,24,60
5876,1,0,1,1,24,60
5877,0,0,0,0,24,60
5878,0,0,0,0,24,60
5879,0,0,0,0,24,60
5880,0,0,0,0,24,60
5881,1,0,1,0,24,60
5882,1,0,1,0,24,60
5883,1,0,1,0,24,60
5884,1,0,1,0,24,60
5885,1,0,1,0,24,60
5886,1,0,1,0,24,60
5887,1,0,1,0,24,60
5888,1,0,1,0,24,60
5889,1,0,1,0,24,60
5890,1,0,1,0,24,60
5891,1,0,1,0,24,60
5892,1,0,1,0,24,60
5893,1,1,1,1,24,60
5894,1,1,1,1,24,60
5895,1,0,1,1,24,60
5896,1,1,1,1,24,60
5897,1,1,1,1,24,60
5898,1,1,1,1,24,60
5899,1,1,1,1,24,60
5900,1,1,1,1,24,60
5901,1,0,1,1,24,60
5902,1,0,1,1,24,60
5903,1,0,1,1,24,60
5904,1,0,1,1,24,60
5905,1,1,1,1,24,60
5906,1,1,1,1,24,60
5907,1,1,1,1,24,60
5908,1,1,1,1,24,60
5909,1,0,1,1,24,60
5910,1,0,1,1,24,60
5911,1,1,1,1,24,60
5912,1,0,1,1,24,60
5913,1,0,1,1,24,60
5914,0,0,1,1,24,60
5915,1,1,1,1,24,60
5916,0,0,0,0,24,60
5917,1,0,1,1,24,60
5918,1,0,1,1,24,60
5919,1,0,0,1,24,60
5920,1,0,0,1,24,60
5921,1,0,0,1,24,60
5922,1,0,0,1,24,60
5923,1,0,0,1,24,60
5924,0,0,0,1,24,60
5925,1,0,0,1,24,60
5926,0,0,0,1,24,60
5927,1,0,0,1,24,60
5928,1,0,0,1,24,60
5929,1,0,0,1,24,60
5930,1,0,0,1,24,60
5931,1,0,0,1,24,60
5932,1,0,0,1,24,60
5933,1,0,0,1,24,60
5934,1,0,0,1,24,60
5935,1,0,0,1,24,60
5936,1,0,0,1,24,60
5937,1,0,0,1,24,60
5938,1,0,0,1,24,60
5939,1,0,0,1,24,60
5940,0,0,0,1,24,60
5941,1,0,0,1,24,60
5942,1,0,1,1,24,60
5943,1,0,1,1,24,60
5944,1,0,1,1,24,60
6091,0,0,0,0,25,60
6092,0,0,0,0,25,60
6093,1,0,0,0,25,60
6094,1,0,0,0,25,60
6095,1,0,0,0,25,60
6096,0,0,0,0,25,60
6097,0,0,0,0,25,60
6098,1,1,1,1,25,60
6099,1,0,1,0,25,60
6100,1,0,1,1,25,60
6101,1,0,1,1,25,60
6102,1,1,1,1,25,60
6103,1,1,1,1,25,60
6104,1,1,1,1,25,60
6105,1,1,1,1,25,60
6106,1,1,1,1,25,60
6107,1,1,1,1,25,60
6108,1,1,1,1,25,60
6109,1,1,1,1,25,60
6110,1,1,1,1,25,60
6111,1,1,1,1,25,60
6112,1,1,1,1,25,60
6113,1,1,1,1,25,60
6114,1,0,1,1,25,60
6115,1,0,0,0,25,60
6116,1,0,0,0,25,60
6117,1,0,0,0,25,60
6118,1,0,0,1,25,60
6119,1,0,0,1,25,60
6120,1,0,0,1,25,60
6121,1,0,0,1,25,60
6122,1,0,0,1,25,60
6123,1,0,0,1,25,60
6124,1,0,0,1,25,60
6125,1,0,0,1,25,60
6126,1,0,0,0,25,60
6127,1,0,1,0,25,60
6128,1,0,1,0,25,60
6129,0,0,0,0,25,60
6130,0,0,0,0,25,60
6131,0,0,0,0,25,60
6132,0,0,0,0,25,60
6133,0,0,0,0,25,60
6134,0,0,0,0,25,60
6135,1,0,1,0,25,60
6136,1,0,1,0,25,60
6137,1,0,1,0,25,60
6138,1,0,1,0,25,60
6139,1,0,1,0,25,60
6140,1,0,1,0,25,60
6141,1,0,0,0,25,60
6142,0,0,0,1,25,60
6143,0,0,0,1,25,60
6144,0,0,0,1,25,60
6145,0,0,0,1,25,60
6146,0,0,0,1,25,60
6147,0,0,0,1,25,60
6148,0,0,0,0,25,60
6149,0,0,0,0,25,60
6150,0,0,0,0,25,60
6151,0,0,0,0,25,60
6152,0,0,0,0,25,60
6153,0,0,0,0,25,60
6154,0,0,0,0,25,60
6155,0,0,0,0,25,60
6156,0,0,0,0,25,60
6157,0,0,0,0,25,60
6158,0,0,0,0,25,60
6159,0,0,0,0,25,60
6160,0,0,0,0,25,60
6161,0,0,0,0,25,60
6162,0,0,0,0,25,60
6163,1,1,0,0,25,60
6164,1,0,0,0,25,60
6165,0,0,0,0,25,60
6166,0,0,0,1,25,60
6167,0,0,0,1,25,60
6168,0,0,0,1,25,60
6169,0,0,0,1,25,60
6170,0,0,0,1,25,60
6171,0,0,0,1,25,60
6172,0,0,0,1,25,60
6173,0,0,0,1,25,60
6174,0,0,0,1,25,60
6175,0,0,0,1,25,60
6176,0,0,0,0,25,60
6177,0,0,0,0,25,60
6178,0,0,0,0,25,60
6179,0,0,0,0,25,60
6180,0,0,0,0,25,60
6181,0,0,0,0,25,60
6182,0,0,0,1,25,60
6183,0,0,0,1,25,60
6184,1,1,0,1,25,60
6185,1,0,0,1,25,60
6186,1,0,0,1,25,60
6187,0,0,0,1,25,60
6188,0,0,0,1,25,60
6189,0,0,0,1,25,60
6190,0,0,0,1,25,60
6191,0,0,0,1,25,60
6192,0,0,0,1,25,60
6193,1,0,0,1,25,60
6337,1,0,1,0,26,60
6338,1,0,1,0,26,60
6339,1,0,1,0,26,60
6340,1,0,1,0,26,60
6341,1,1,1,0,26,60
6342,1,0,1,0,26,60
6343,1,0,1,0,26,60
6344,0,0,0,0,26,60
6345,1,1,1,1,26,60
6346,1,0,1,0,26,60
6347,1,0,1,0,26,60
6348,1,0,1,0,26,60
6349,1,0,1,0,26,60
6350,1,0,1,0,26,60
6351,1,0,1,0,26,60
6352,1,0,1,0,26,60
6353,1,0,1,0,26,60
6354,1,1,1,1,26,60
6355,1,1,1,1,26,60
6356,1,1,1,1,26,60
6357,1,1,1,1,26,60
6358,1,1,1,1,26,60
6359,1,1,1,1,26,60
6360,1,1,1,1,26,60
6361,1,0,1,1,26,60
6362,1,0,1,1,26,60
6363,1,0,1,1,26,60
6364,1,0,1,1,26,60
6365,1,0,1,1,26,60
6366,1,0,0,1,26,60
6367,1,0,0,1,26,60
6368,1,1,0,1,26,60
6369,1,0,0,1,26,60
6370,1,0,1,1,26,60
6371,1,1,1,1,26,60
6372,0,0,0,0,26,60
6373,1,1,1,1,26,60
6374,1,1,1,1,26,60
6375,1,1,1,1,26,60
6376,0,0,0,0,26,60
6377,0,0,0,0,26,60
6378,0,1,0,1,26,60
6379,0,1,0,1,26,60
6380,0,1,0,1,26,60
6381,0,1,0,1,26,60
6382,0,1,0,1,26,60
6383,0,1,0,1,26,60
6384,0,0,0,1,26,60
6385,0,1,0,1,26,60
6386,0,1,0,1,26,60
6387,0,1,0,1,26,60
6388,0,1,0,1,26,60
6389,0,1,0,1,26,60
6390,0,1,0,1,26,60
6391,0,1,0,1,26,60
6392,0,1,0,1,26,60
6393,0,1,0,1,26,60
6394,0,1,0,1,26,60
6395,0,1,0,1,26,60
6396,0,1,0,1,26,60
6397,0,1,0,1,26,60
6398,0,1,0,1,26,60
6399,0,1,0,1,26,60
6400,0,1,0,1,26,60
6401,0,1,0,1,26,60
6402,0,1,0,1,26,60
6403,0,1,0,1,26,60
6404,0,0,0,1,26,60
6405,0,1,0,1,26,60
6406,0,1,0,1,26,60
6407,0,1,0,1,26,60
6408,0,1,0,1,26,60
6409,0,1,0,1,26,60
6410,0,1,0,1,26,60
6411,0,0,0,0,26,60
6412,0,0,0,0,26,60
6413,0,0,0,0,26,60
6414,0,1,0,1,26,60
6415,0,1,0,1,26,60
6416,0,1,0,1,26,60
6417,0,1,0,1,26,60
6418,1,0,1,1,26,60
6419,1,0,1,0,26,60
6420,1,0,1,0,26,60
6421,1,0,1,0,26,60
6422,1,0,1,0,26,60
6423,1,0,1,0,26,60
6424,1,0,1,0,26,60
6425,1,0,1,0,26,60
6426,0,0,0,0,26,60
6427,0,1,0,1,26,60
6428,0,0,0,1,26,60
6429,0,1,0,1,26,60
6430,0,0,0,1,26,60
6431,0,0,0,1,26,60
6432,0,0,0,1,26,60
6433,0,0,0,1,26,60
6434,0,0,0,1,26,60
6435,0,0,0,1,26,60
6436,0,0,0,1,26,60
6437,0,0,0,1,26,60
6438,0,0,0,1,26,60
6439,0,0,0,1,26,60
6583,1,0,1,1,27,60
6584,1,0,1,1,27,60
6585,1,0,1,1,27,60
6586,1,0,1,1,27,60
6587,1,0,1,1,27,60
6588,1,0,1,1,27,60
6589,1,0,1,1,27,60
6590,0,0,0,0,27,60
6591,1,1,1,1,27,60
6592,1,1,1,1,27,60
6593,1,1,1,1,27,60
6594,1,1,1,1,27,60
6595,0,0,0,0,27,60
6596,0,0,0,0,27,60
6597,0,0,0,0,27,60
6598,0,0,0,0,27,60
6599,0,0,0,0,27,60
6600,0,0,0,0,27,60
6601,0,0,0,0,27,60
6602,0,0,0,0,27,60
6603,0,0,0,0,27,60
6604,1,0,1,0,27,60
6605,1,0,1,0,27,60
6606,1,0,1,0,27,60
6607,1,0,1,0,27,60
6608,0,0,1,0,27,60
6609,0,0,1,0,27,60
6610,0,0,1,0,27,60
6611,0,0,1,0,27,60
6612,0,0,1,0,27,60
6613,0,0,1,0,27,60
6614,0,0,1,0,27,60
6615,0,0,1,0,27,60
6616,0,0,1,0,27,60
6617,0,0,1,0,27,60
6618,0,0,0,0,27,60
6619,0,0,0,0,27,60
6620,0,0,0,0,27,60
6621,0,0,0,0,27,60
6622,0,0,0,0,27,60
6623,0,0,0,0,27,60
6624,0,0,0,0,27,60
6625,0,0,0,0,27,60
6626,0,0,0,0,27,60
6627,0,0,0,0,27,60
6628,0,0,0,0,27,60
6629,0,0,0,0,27,60
6630,0,0,0,1,27,60
6631,0,0,0,1,27,60
6632,0,0,0,1,27,60
6633,0,0,0,1,27,60
6634,0,0,0,1,27,60
6635,0,0,0,1,27,60
6636,0,0,0,1,27,60
6637,0,0,0,1,27,60
6638,0,0,0,1,27,60
6639,0,0,0,1,27,60
6640,0,0,0,1,27,60
6641,0,0,0,1,27,60
6642,0,0,0,1,27,60
6643,0,0,0,1,27,60
6644,0,0,0,1,27,60
6645,0,0,0,1,27,60
6646,0,0,0,1,27,60
6647,0,0,0,1,27,60
6648,0,0,0,1,27,60
6649,0,0,0,1,27,60
6650,0,0,0,1,27,60
6651,0,0,0,1,27,60
6652,0,0,0,1,27,60
6653,0,0,0,1,27,60
6654,0,0,0,1,27,60
6655,0,0,0,1,27,60
6656,0,0,0,1,27,60
6657,0,0,0,0,27,60
6658,1,1,1,1,27,60
6659,1,1,1,1,27,60
6660,1,1,1,1,27,60
6661,0,0,0,0,27,60
6662,0,0,0,0,27,60
6663,0,0,0,0,27,60
6664,0,0,0,0,27,60
6665,0,0,0,0,27,60
6666,0,0,0,0,27,60
6667,0,0,0,0,27,60
6668,0,0,0,0,27,60
6669,0,0,0,0,27,60
6670,0,0,0,0,27,60
6671,0,0,0,0,27,60
6672,0,0,0,0,27,60
6673,0,0,0,0,27,60
6674,0,0,0,1,27,60
6675,0,0,0,1,27,60
6676,0,0,0,1,27,60
6677,0,0,0,1,27,60
6678,0,0,0,1,27,60
6679,0,0,0,1,27,60
6680,0,0,0,1,27,60
6681,0,0,1,1,27,60
6682,0,0,0,1,27,60
6683,0,0,0,1,27,60
6684,0,0,0,1,27,60
6685,0,0,0,1,27,60
6829,1,0,1,0,28,60
6830,1,1,1,0,28,60
6831,1,1,1,0,28,60
6832,1,0,1,0,28,60
6833,1,0,1,0,28,60
6834,1,0,1,0,28,60
6835,1,0,1,0,28,60
6836,0,1,0,0,28,60
6837,0,1,0,1,28,60
6838,0,1,0,1,28,60
6839,0,1,0,1,28,60
6840,0,1,0,1,28,60
6841,1,1,0,1,28,60
6842,0,1,0,1,28,60
6843,0,1,0,1,28,60
6844,0,1,0,1,28,60
6845,0,1,0,1,28,60
6846,0,0,0,0,28,60
6847,0,0,0,0,28,60
6848,1,0,1,0,28,60
6849,1,0,1,0,28,60
6850,1,0,1,0,28,60
6851,1,0,1,0,28,60
6852,1,0,1,0,28,60
6853,1,1,1,0,28,60
6854,1,1,1,0,28,60
6855,1,1,1,0,28,60
6856,1,1,1,0,28,60
6857,1,0,1,0,28,60
6858,1,0,1,0,28,60
6859,1,0,1,0,28,60
6860,1,0,1,0,28,60
6861,1,0,1,0,28,60
6862,1,1,1,0,28,60
6863,1,1,1,0,28,60
6864,0,0,0,0,28,60
6865,1,1,1,1,28,60
6866,1,1,1,1,28,60
6867,1,1,1,1,28,60
6868,1,1,1,1,28,60
6869,1,1,1,1,28,60
6870,1,1,1,1,28,60
6871,1,1,1,1,28,60
6872,1,1,1,1,28,60
6873,1,1,1,1,28,60
6874,1,1,1,1,28,60
6875,1,1,1,1,28,60
6876,1,1,0,1,28,60
6877,1,1,0,1,28,60
6878,1,1,0,1,28,60
6879,0,1,0,1,28,60
6880,0,1,0,1,28,60
6881,0,1,0,1,28,60
6882,0,1,0,1,28,60
6883,0,1,0,1,28,60
6884,0,1,0,1,28,60
6885,0,1,0,1,28,60
6886,0,1,0,1,28,60
6887,0,1,0,1,28,60
6888,1,1,0,1,28,60
6889,1,1,0,1,28,60
6890,1,1,0,1,28,60
6891,1,1,0,1,28,60
6892,1,1,0,1,28,60
6893,1,1,0,1,28,60
6894,1,1,0,1,28,60
6895,1,1,0,1,28,60
6896,1,1,0,1,28,60
6897,1,1,0,1,28,60
6898,1,1,0,1,28,60
6899,1,1,0,1,28,60
6900,1,1,0,1,28,60
6901,1,1,0,1,28,60
6902,1,1,0,1,28,60
6903,0,0,0,0,28,60
6904,1,0,1,0,28,60
6905,1,0,1,0,28,60
6906,1,0,1,0,28,60
6907,1,0,1,0,28,60
6908,1,0,1,0,28,60
6909,1,0,1,0,28,60
6910,1,0,1,0,28,60
6911,1,0,1,0,28,60
6912,1,0,1,0,28,60
6913,1,0,1,0,28,60
6914,1,0,1,0,28,60
6915,1,0,1,0,28,60
6916,0,1,0,1,28,60
6917,0,1,0,1,28,60
6918,0,1,0,1,28,60
6919,0,1,0,1,28,60
6920,0,1,0,1,28,60
6921,0,1,0,1,28,60
6922,0,1,0,1,28,60
6923,0,1,0,1,28,60
6924,0,1,0,1,28,60
6925,0,1,0,1,28,60
6926,0,1,0,1,28,60
6927,0,0,0,1,28,60
6928,0,0,0,1,28,60
6929,0,1,0,1,28,60
6930,0,1,0,1,28,60
6931,0,1,0,1,28,60
7075,1,1,1,0,29,60
7076,1,0,1,0,29,60
7077,1,0,1,0,29,60
7078,1,1,1,0,29,60
7079,1,1,1,0,29,60
7080,1,0,1,0,29,60
7081,0,1,1,0,29,60
7082,0,0,0,0,29,60
7083,0,1,0,1,29,60
7084,0,1,0,1,29,60
7085,0,1,0,1,29,60
7086,1,0,1,0,29,60
7087,1,0,1,0,29,60
7088,1,0,1,0,29,60
7089,1,0,1,0,29,60
7090,1,0,1,0,29,60
7091,1,0,1,0,29,60
7092,1,0,1,0,29,60
7093,0,0,1,0,29,60
7094,1,0,1,0,29,60
7095,1,0,1,1,29,60
7096,1,1,1,1,29,60
7097,1,1,1,1,29,60
7098,1,0,1,0,29,60
7099,1,0,1,0,29,60
7100,1,1,1,0,29,60
7101,1,0,1,0,29,60
7102,1,0,1,0,29,60
7103,1,1,1,0,29,60
7104,1,1,1,0,29,60
7105,1,0,1,0,29,60
7106,1,1,1,1,29,60
7107,1,0,1,1,29,60
7108,1,0,1,1,29,60
7109,1,0,1,1,29,60
7110,0,0,0,0,29,60
7111,0,0,0,0,29,60
7112,0,0,0,0,29,60
7113,0,0,0,0,29,60
7114,0,1,0,1,29,60
7115,0,1,0,1,29,60
7116,0,0,0,1,29,60
7117,0,1,0,1,29,60
7118,0,1,0,1,29,60
7119,0,1,0,1,29,60
7120,0,1,0,1,29,60
7121,0,1,0,1,29,60
7122,0,1,0,1,29,60
7123,0,1,0,1,29,60
7124,0,1,0,1,29,60
7125,0,1,0,1,29,60
7126,0,1,0,1,29,60
7127,0,1,0,1,29,60
7128,1,0,0,1,29,60
7129,0,1,0,1,29,60
7130,0,1,0,1,29,60
7131,0,1,0,1,29,60
7132,0,1,0,1,29,60
7133,0,1,0,1,29,60
7134,1,1,0,1,29,60
7135,1,0,0,1,29,60
7136,1,0,0,1,29,60
7137,1,1,0,1,29,60
7138,1,1,0,1,29,60
7139,1,1,0,1,29,60
7140,1,0,0,1,29,60
7141,1,0,0,1,29,60
7142,1,0,0,1,29,60
7143,1,1,0,1,29,60
7144,1,1,0,1,29,60
7145,1,1,0,1,29,60
7146,1,0,0,1,29,60
7147,1,1,0,1,29,60
7148,1,1,0,1,29,60
7149,0,0,0,0,29,60
7150,0,0,1,1,29,60
7151,1,1,0,0,29,60
7152,1,0,1,0,29,60
7153,1,0,1,0,29,60
7154,1,0,1,0,29,60
7155,1,0,1,0,29,60
7156,1,0,1,0,29,60
7157,1,0,1,0,29,60
7158,1,0,1,0,29,60
7159,0,0,0,0,29,60
7160,0,1,0,1,29,60
7161,0,1,0,1,29,60
7162,0,1,0,1,29,60
7163,0,1,0,1,29,60
7164,0,1,0,1,29,60
7165,0,1,0,1,29,60
7166,0,1,0,1,29,60
7167,0,0,0,1,29,60
7168,1,0,0,1,29,60
7169,1,1,0,1,29,60
7170,1,0,0,1,29,60
7171,1,0,0,1,29,60
7172,1,0,0,1,29,60
7173,1,0,0,1,29,60
7174,0,0,0,1,29,60
7175,0,0,0,1,29,60
7176,1,1,0,1,29,60
7177,1,1,0,1,29,60
7324,0,0,1,0,30,60
7325,0,0,1,0,30,60
7326,1,0,1,0,30,60
7327,1,0,1,0,30,60
7328,1,0,1,0,30,60
7329,1,1,1,0,30,60
7330,0,0,0,0,30,60
7331,0,0,0,0,30,60
7332,1,1,1,1,30,60
7333,1,1,1,1,30,60
7334,1,0,1,0,30,60
7335,1,0,1,0,30,60
7336,1,0,1,0,30,60
7337,1,0,1,0,30,60
7338,1,0,1,0,30,60
7339,1,0,1,0,30,60
7340,1,0,1,0,30,60
7341,1,0,1,0,30,60
7342,1,0,1,0,30,60
7343,1,0,1,0,30,60
7344,1,0,1,0,30,60
7345,1,0,1,0,30,60
7346,1,0,1,0,30,60
7347,1,0,1,0,30,60
7348,1,0,1,0,30,60
7349,1,0,1,0,30,60
7350,1,0,1,0,30,60
7351,1,0,1,0,30,60
7352,1,0,1,0,30,60
7353,1,0,1,0,30,60
7354,1,0,1,0,30,60
7355,1,0,1,0,30,60
7356,1,0,1,0,30,60
7357,1,1,1,0,30,60
7358,1,1,1,0,30,60
7359,0,0,0,0,30,60
7360,0,1,0,1,30,60
7361,0,1,0,1,30,60
7362,0,1,0,1,30,60
7363,0,1,0,1,30,60
7364,0,1,0,1,30,60
7365,0,1,0,1,30,60
7366,0,1,0,1,30,60
7367,0,1,0,1,30,60
7368,0,1,0,1,30,60
7369,0,1,0,1,30,60
7370,0,1,0,1,30,60
7371,0,0,0,1,30,60
7372,0,1,0,1,30,60
7373,0,1,0,1,30,60
7374,0,1,0,1,30,60
7375,0,1,0,1,30,60
7376,0,1,0,1,30,60
7377,0,1,0,1,30,60
7378,0,1,0,1,30,60
7379,0,1,0,1,30,60
7380,0,1,0,1,30,60
7381,0,1,0,1,30,60
7382,0,1,0,1,30,60
7383,0,1,0,1,30,60
7384,0,1,0,1,30,60
7385,0,1,0,1,30,60
7386,0,1,0,1,30,60
7387,0,1,0,1,30,60
7388,0,1,0,1,30,60
7389,1,1,0,1,30,60
7390,0,0,0,1,30,60
7391,1,0,0,1,30,60
7392,1,1,0,1,30,60
7393,1,0,0,1,30,60
7394,0,0,0,1,30,60
7395,0,0,0,1,30,60
7396,1,1,0,1,30,60
7397,1,1,0,1,30,60
7398,0,0,0,0,30,60
7399,1,0,1,0,30,60
7400,1,0,1,0,30,60
7401,1,0,1,0,30,60
7402,1,0,1,0,30,60
7403,1,0,1,0,30,60
7404,1,0,1,0,30,60
7405,1,0,1,0,30,60
7406,1,0,1,0,30,60
7407,1,0,1,0,30,60
7408,1,0,1,0,30,60
7409,1,0,1,0,30,60
7410,0,0,0,0,30,60
7411,0,0,0,0,30,60
7412,0,0,0,0,30,60
7413,0,0,0,0,30,60
7414,0,0,0,0,30,60
7415,0,0,0,0,30,60
7416,0,0,0,0,30,60
7417,0,0,0,0,30,60
7418,0,0,0,0,30,60
7419,0,0,0,1,30,60
7420,0,0,0,1,30,60
7421,0,0,0,1,30,60
7422,0,0,0,1,30,60
7423,0,0,0,1,30,60
7424,0,0,0,1,30,60
7425,0,0,0,1,30,60
7426,0,0,0,1,30,60
7570,0,0,1,0,31,60
7571,1,0,1,0,31,60
7572,1,0,1,0,31,60
7573,0,0,1,0,31,60
7574,0,0,1,0,31,60
7575,1,0,1,0,31,60
7576,1,0,1,0,31,60
7577,0,0,0,0,31,60
7578,0,0,0,0,31,60
7579,0,0,0,0,31,60
7580,0,0,0,0,31,60
7581,1,0,1,0,31,60
7582,1,0,1,0,31,60
7583,1,0,1,0,31,60
7584,1,0,1,0,31,60
7585,1,0,1,0,31,60
7586,1,0,1,0,31,60
7587,1,0,1,0,31,60
7588,1,0,1,0,31,60
7589,1,0,0,0,31,60
7590,1,0,0,0,31,60
7591,1,0,0,0,31,60
7592,1,0,0,0,31,60
7593,0,0,0,0,31,60
7594,0,0,0,0,31,60
7595,1,0,0,0,31,60
7596,1,0,0,0,31,60
7597,1,0,0,0,31,60
7598,1,0,0,0,31,60
7599,1,0,0,0,31,60
7600,1,0,0,0,31,60
7601,1,0,0,0,31,60
7602,1,0,0,0,31,60
7603,1,0,0,0,31,60
7604,1,0,0,0,31,60
7605,0,0,0,0,31,60
7606,0,0,0,0,31,60
7607,0,0,0,0,31,60
7608,0,0,0,0,31,60
7609,0,0,0,0,31,60
7610,0,0,0,0,31,60
7611,0,0,0,0,31,60
7612,0,0,0,0,31,60
7613,0,0,0,1,31,60
7614,1,0,1,1,31,60
7615,0,0,0,1,31,60
7616,0,0,0,1,31,60
7617,0,0,0,1,31,60
7618,0,0,0,1,31,60
7619,0,0,0,1,31,60
7620,0,0,0,1,31,60
7621,0,0,0,1,31,60
7622,0,0,0,1,31,60
7623,0,0,0,1,31,60
7624,0,0,0,1,31,60
7625,0,0,0,1,31,60
7626,0,0,0,1,31,60
7627,0,0,0,1,31,60
7628,0,0,0,1,31,60
7629,0,0,0,1,31,60
7630,0,0,0,1,31,60
7631,0,0,0,0,31,60
7632,0,0,0,0,31,60
7633,0,0,0,0,31,60
7634,0,0,0,0,31,60
7635,0,0,0,0,31,60
7636,0,0,0,0,31,60
7637,0,0,0,0,31,60
7638,0,0,0,0,31,60
7639,0,0,0,0,31,60
7640,0,0,0,0,31,60
7641,0,0,0,0,31,60
7642,0,0,0,0,31,60
7643,0,0,0,0,31,60
7644,0,0,0,0,31,60
7645,0,0,0,0,31,60
7646,0,0,0,0,31,60
7647,0,0,0,0,31,60
7648,0,0,0,0,31,60
7649,0,0,0,0,31,60
7650,0,0,0,0,31,60
7651,0,0,0,0,31,60
7652,0,0,0,0,31,60
7653,0,0,0,1,31,60
7654,0,0,0,1,31,60
7655,0,0,0,1,31,60
7656,0,0,0,1,31,60
7657,0,0,0,1,31,60
7658,0,0,0,1,31,60
7659,0,0,0,1,31,60
7660,0,0,0,1,31,60
7661,0,0,0,1,31,60
7662,0,0,0,1,31,60
7663,0,0,0,1,31,60
7664,0,0,0,1,31,60
7665,0,0,0,1,31,60
7666,0,0,0,1,31,60
7667,0,0,0,1,31,60
7668,0,0,0,1,31,60
7669,0,0,0,1,31,60
7670,0,0,0,1,31,60
7671,0,0,0,1,31,60
7672,0,0,0,1,31,60
7815,1,0,1,0,32,60
